信箱,1949-03-01,1949-03
人民解放军总部发表一月份空前巨大战果消灭和改编敌军六十三万缴炮七千余门飞机五十七架坦克二百七十辆,1949-03-01,1949-03
平市举行盛大欢迎会欢迎各方民主人士,1949-03-01,1949-03
南京广州李孙二匪争夺伪“政府”领导权李贼口喊“和平”积极备战,1949-03-01,1949-03
北平军管会接收伪行政院美援资产,1949-03-01,1949-03
平津石庄间电话已畅通,1949-03-01,1949-03
全国学代大会筹备会迁平进行筹备工作,1949-03-01,1949-03
华北上海通航获得初步协议,1949-03-01,1949-03
北平军管会发出通令停止外国通讯社及记者活动,1949-03-01,1949-03
在中共领导下革命必然成功民主新中国必然实现李济深先生发表演说,1949-03-01,1949-03
马叙伦先生讲话“中共领导革命的成绩，策励我们加紧努力！”,1949-03-01,1949-03
沈钧儒先生的演词呼吁民主人士和党派团结起来粉碎美帝制造“反对派”的阴谋,1949-03-01,1949-03
各民主人士在北平欢迎会上的演词革命文学家郭沫若先生说：“我们要真和平，不要假和平；要做主人的和平，不是做奴隶的和平！”“多少人民血，换来此尊荣。思之泪欲堕，欢笑不成声。”,1949-03-01,1949-03
元氏等县百万人民要求严惩张逆荫梧,1949-03-01,1949-03
辛集破获匪特破坏案主犯杨泽生被判徒刑,1949-03-01,1949-03
关心民工食宿疾病随时讲明敌情任务“青岛”部带领民工取得经验,1949-03-01,1949-03
沁县银行贷款群众贩回牲口,1949-03-01,1949-03
耿家营等受灾村庄搞好副业渡过春荒现正积极准备春耕,1949-03-01,1949-03
冀鲁豫新收复区训练大批知识分子,1949-03-01,1949-03
全苏热烈庆祝建军节各地纷纷集会向斯大林致敬,1949-03-01,1949-03
苏军是劳动人民的光荣许多国家庆祝苏建军节,1949-03-01,1949-03
德境苏占区货币稳定新马克购买力已提高,1949-03-01,1949-03
五百余万德国妇女要求禁用原子武器,1949-03-01,1949-03
意总工会通过决议支持工人增资要求罗马交通工人五万罢工,1949-03-01,1949-03
马来亚人民抗英游击队在丛林中继续作战英暹发动“进攻”后处境更困难,1949-03-01,1949-03
美帝的爪牙争权夺利菲议会发生斗殴丑剧,1949-03-01,1949-03
日反动派秉承美帝意志正筹划扩增日本警察,1949-03-01,1949-03
印共号召铁路工人罢工反对尼赫鲁法西斯暴行,1949-03-01,1949-03
